dt,price,volume,change_price
2023-03-31 00:00:00,129.32,3540000.00,-0.98%
2023-03-30 00:00:00,130.6,4850000.00,-0.94%
2023-03-29 00:00:00,131.84,10370000.00,3.37%
2023-03-28 00:00:00,127.54,2270000.00,-0.50%
2023-03-27 00:00:00,128.18,2810000.00,1.33%
2023-03-24 00:00:00,126.5,1260000.00,0.24%
2023-03-23 00:00:00,126.2,2880000.00,0.88%
2023-03-22 00:00:00,125.1,1490000.00,-0.78%
2023-03-21 00:00:00,126.08,3450000.00,-1.18%
2023-03-20 00:00:00,127.58,5780000.00,1.98%
2023-03-17 00:00:00,125.1,3990000.00,0.77%
2023-03-16 00:00:00,124.14,3420000.00,0.26%
2023-03-15 00:00:00,123.82,3350000.00,-1.50%
2023-03-14 00:00:00,125.7,2720000.00,0.62%
2023-03-13 00:00:00,124.92,4500000.00,-1.36%
2023-03-10 00:00:00,126.64,2660000.00,0.14%
2023-03-09 00:00:00,126.46,2630000.00,0.06%
2023-03-07 00:00:00,126.38,3380000.00,-0.46%
2023-03-06 00:00:00,126.96,5010000.00,-1.06%
2023-03-03 00:00:00,128.32,2940000.00,1.73%
2023-03-02 00:00:00,126.14,6610000.00,-1.44%
2023-03-01 00:00:00,127.98,5700000.00,2.22%
2023-02-28 00:00:00,125.2,5400000.00,0.92%
2023-02-27 00:00:00,124.06,6000000.00,3.38%
2023-02-24 00:00:00,120.0,3080000.00,-0.78%
2023-02-22 00:00:00,120.94,4050000.00,-0.69%
2023-02-21 00:00:00,121.78,6030000.00,3.33%
2023-02-20 00:00:00,117.86,3840000.00,0.36%
2023-02-17 00:00:00,117.44,4330000.00,-0.47%
2023-02-16 00:00:00,118.0,5490000.00,0.34%
2023-02-15 00:00:00,117.6,6670000.00,-4.34%
2023-02-14 00:00:00,122.94,4200000.00,-2.97%
2023-02-13 00:00:00,126.7,4230000.00,1.36%
2023-02-10 00:00:00,125.0,7150000.00,2.04%
2023-02-09 00:00:00,122.5,4590000.00,2.68%
2023-02-08 00:00:00,119.3,3490000.00,-2.08%
2023-02-07 00:00:00,121.84,3420000.00,-1.30%
2023-02-06 00:00:00,123.44,5090000.00,2.63%
2023-02-03 00:00:00,120.28,4160000.00,0.05%
2023-02-02 00:00:00,120.22,5560000.00,1.06%
2023-02-01 00:00:00,118.96,5210000.00,1.85%
2023-01-31 00:00:00,116.8,2920000.00,1.42%
2023-01-30 00:00:00,115.16,3010000.00,1.23%
2023-01-27 00:00:00,113.76,2290000.00,1.25%
2023-01-26 00:00:00,112.36,1870000.00,0.64%
2023-01-25 00:00:00,111.64,1700000.00,0.34%
2023-01-24 00:00:00,111.26,1770000.00,-0.68%
2023-01-23 00:00:00,112.02,1600000.00,0.04%
2023-01-20 00:00:00,111.98,1820000.00,0.43%
2023-01-19 00:00:00,111.5,2790000.00,-0.04%
2023-01-18 00:00:00,111.54,3260000.00,0.14%
2023-01-17 00:00:00,111.38,4750000.00,-2.55%
2023-01-16 00:00:00,114.3,4360000.00,1.91%
2023-01-13 00:00:00,112.16,2000000.00,0.59%
2023-01-12 00:00:00,111.5,2320000.00,-0.54%
2023-01-11 00:00:00,112.1,3470000.00,2.64%
2023-01-10 00:00:00,109.22,3620000.00,-1.07%
2023-01-09 00:00:00,110.4,4640000.00,-0.84%
2023-01-06 00:00:00,111.34,1900000.00,-0.64%
2023-01-05 00:00:00,112.06,2310000.00,-0.25%
2023-01-04 00:00:00,112.34,4180000.00,-1.77%
2023-01-03 00:00:00,114.36,6510000.00,-2.89%
2022-12-30 00:00:00,117.76,4210000.00,2.19%
2022-12-29 00:00:00,115.24,1550000.00,-0.28%
2022-12-28 00:00:00,115.56,3130000.00,-0.33%
2022-12-27 00:00:00,115.94,3600000.00,0.56%
2022-12-26 00:00:00,115.3,2350000.00,0.59%
2022-12-23 00:00:00,114.62,3040000.00,0.76%
2022-12-22 00:00:00,113.76,4560000.00,-0.77%
2022-12-21 00:00:00,114.64,6670000.00,0.16%
2022-12-20 00:00:00,114.46,8200000.00,2.80%
2022-12-19 00:00:00,111.34,6020000.00,2.75%
2022-12-16 00:00:00,108.36,2070000.00,1.18%
2022-12-15 00:00:00,107.1,4680000.00,-1.60%
2022-12-14 00:00:00,108.84,5170000.00,1.36%
2022-12-13 00:00:00,107.38,4530000.00,0.22%
2022-12-12 00:00:00,107.14,4120000.00,0.66%
2022-12-09 00:00:00,106.44,5370000.00,-1.26%
2022-12-08 00:00:00,107.8,5350000.00,1.89%
2022-12-07 00:00:00,105.8,2950000.00,-0.71%
2022-12-06 00:00:00,106.56,3320000.00,0.81%
2022-12-05 00:00:00,105.7,2610000.00,0.25%
2022-12-02 00:00:00,105.44,2430000.00,-1.11%
2022-12-01 00:00:00,106.62,2050000.00,0.13%
2022-11-30 00:00:00,106.48,1860000.00,0.09%
2022-11-29 00:00:00,106.38,3280000.00,0.59%
2022-11-28 00:00:00,105.76,2620000.00,0.34%
2022-11-25 00:00:00,105.4,2740000.00,-0.72%
2022-11-24 00:00:00,106.16,2700000.00,-0.54%
2022-11-23 00:00:00,106.74,3970000.00,-0.09%
2022-11-22 00:00:00,106.84,5260000.00,2.42%
2022-11-21 00:00:00,104.32,3580000.00,-1.49%
2022-11-18 00:00:00,105.9,2680000.00,0.21%
2022-11-17 00:00:00,105.68,3550000.00,-1.34%
2022-11-16 00:00:00,107.12,4950000.00,3.06%
2022-11-15 00:00:00,103.94,9530000.00,-2.84%
2022-11-14 00:00:00,106.98,5600000.00,-0.02%
2022-11-11 00:00:00,107.0,4950000.00,-0.30%
2022-11-10 00:00:00,107.32,7590000.00,2.93%
2022-11-09 00:00:00,104.26,8100000.00,-4.45%
2022-11-08 00:00:00,109.12,7290000.00,-0.73%
2022-11-07 00:00:00,109.92,12080000.00,5.69%
2022-11-03 00:00:00,104.0,9230000.00,3.36%
2022-11-02 00:00:00,100.62,4310000.00,-2.58%
2022-11-01 00:00:00,103.28,6170000.00,0.19%
2022-10-31 00:00:00,103.08,8620000.00,-2.74%
2022-10-28 00:00:00,105.98,10420000.00,0.38%
2022-10-27 00:00:00,105.58,18250000.00,5.37%
2022-10-26 00:00:00,100.2,11580000.00,4.07%
2022-10-25 00:00:00,96.28,7470000.00,3.02%
2022-10-24 00:00:00,93.46,9120000.00,-0.91%
2022-10-21 00:00:00,94.32,15860000.00,5.62%
2022-10-20 00:00:00,89.3,9750000.00,4.71%
2022-10-19 00:00:00,85.28,5170000.00,0.40%
2022-10-18 00:00:00,84.94,10140000.00,-3.17%
2022-10-17 00:00:00,87.72,12330000.00,6.38%
2022-10-14 00:00:00,82.46,7200000.00,0.05%
2022-10-13 00:00:00,82.42,3970000.00,0.15%
2022-10-12 00:00:00,82.3,6840000.00,-0.60%
2022-10-11 00:00:00,82.8,14880000.00,5.99%
2022-10-10 00:00:00,78.12,13720000.00,5.71%
2022-10-07 00:00:00,73.9,13890000.00,-5.52%
2022-10-06 00:00:00,78.22,13510000.00,-2.74%
2022-10-05 00:00:00,80.42,11660000.00,-3.46%
2022-10-04 00:00:00,83.3,10880000.00,-3.99%
2022-10-03 00:00:00,86.76,12090000.00,2.19%
2022-09-30 00:00:00,84.9,18430000.00,8.76%
2022-09-29 00:00:00,78.06,8650000.00,-4.46%
2022-09-28 00:00:00,81.7,11310000.00,-0.22%
2022-09-27 00:00:00,81.88,10860000.00,5.92%
2022-09-26 00:00:00,77.3,19460000.00,-15.63%
2022-09-23 00:00:00,91.62,14330000.00,-8.84%
2022-09-22 00:00:00,100.5,7100000.00,0.08%
2022-09-21 00:00:00,100.42,12420000.00,-7.72%
2022-09-20 00:00:00,108.82,14200000.00,-6.75%
2022-09-19 00:00:00,116.7,3900000.00,-0.38%
2022-09-16 00:00:00,117.14,5270000.00,-1.43%
2022-09-15 00:00:00,118.84,3800000.00,0.85%
2022-09-14 00:00:00,117.84,4320000.00,-0.42%
2022-09-13 00:00:00,118.34,4810000.00,-1.20%
2022-09-12 00:00:00,119.78,7280000.00,1.72%
2022-09-09 00:00:00,117.76,6410000.00,0.82%
2022-09-08 00:00:00,116.8,4790000.00,-1.72%
2022-09-07 00:00:00,118.84,6110000.00,-1.87%
2022-09-06 00:00:00,121.1,6620000.00,-3.89%
2022-09-05 00:00:00,126.0,4690000.00,2.86%
2022-09-02 00:00:00,122.5,5490000.00,3.81%
2022-09-01 00:00:00,118.0,5260000.00,-2.20%
2022-08-31 00:00:00,120.66,5450000.00,1.51%
2022-08-30 00:00:00,118.86,8200000.00,2.03%
2022-08-29 00:00:00,116.5,3940000.00,1.30%
2022-08-26 00:00:00,115.0,3940000.00,-0.17%
2022-08-25 00:00:00,115.2,4170000.00,-1.94%
2022-08-24 00:00:00,117.48,1690000.00,0.51%
2022-08-23 00:00:00,116.88,2450000.00,0.36%
2022-08-22 00:00:00,116.46,3280000.00,1.36%
2022-08-19 00:00:00,114.9,4050000.00,-0.31%
2022-08-18 00:00:00,115.26,3690000.00,-0.81%
2022-08-17 00:00:00,116.2,3440000.00,-1.53%
2022-08-16 00:00:00,118.0,4270000.00,0.03%
2022-08-15 00:00:00,117.96,2900000.00,0.68%
2022-08-12 00:00:00,117.16,4020000.00,-0.44%
2022-08-11 00:00:00,117.68,3520000.00,-0.69%
2022-08-10 00:00:00,118.5,3130000.00,-0.57%
2022-08-09 00:00:00,119.18,4250000.00,0.37%
2022-08-08 00:00:00,118.74,2960000.00,-1.13%
2022-08-05 00:00:00,120.1,2630000.00,-3.53%
2022-08-04 00:00:00,124.5,2490000.00,-0.43%
2022-08-03 00:00:00,125.04,2870000.00,-3.82%
2022-08-02 00:00:00,130.0,2760000.00,-1.29%
2022-08-01 00:00:00,131.7,10760000.00,1.31%
2022-07-29 00:00:00,130.0,2390000.00,3.59%
2022-07-28 00:00:00,125.5,6160000.00,-0.05%
2022-07-27 00:00:00,125.56,4580000.00,2.00%
2022-07-26 00:00:00,123.1,1860000.00,3.69%
2022-07-25 00:00:00,118.72,2930000.00,1.09%
2022-07-22 00:00:00,117.44,1980000.00,1.35%
2022-07-21 00:00:00,115.88,3240000.00,-3.42%
2022-07-20 00:00:00,119.98,3290000.00,-2.61%
2022-07-19 00:00:00,123.2,2870000.00,-1.80%
2022-07-18 00:00:00,125.46,1560000.00,-3.33%
2022-07-15 00:00:00,129.78,1870000.00,2.08%
2022-07-14 00:00:00,127.14,1570000.00,-2.05%
2022-07-13 00:00:00,129.8,1650000.00,-2.05%
2022-07-12 00:00:00,132.52,1480000.00,-2.93%
2022-07-11 00:00:00,136.52,1020000.00,-1.07%
2022-07-08 00:00:00,138.0,945840.00,-0.27%
2022-07-07 00:00:00,138.38,1260000.00,-0.37%
2022-07-06 00:00:00,138.9,2520000.00,1.76%
2022-07-05 00:00:00,136.5,1540000.00,0.74%
2022-07-04 00:00:00,135.5,1610000.00,1.80%
2022-07-01 00:00:00,133.1,3330000.00,-0.22%
2022-06-30 00:00:00,133.4,3830000.00,-3.18%
2022-06-29 00:00:00,137.78,2600000.00,2.82%
2022-06-28 00:00:00,134.0,1380000.00,-1.47%
2022-06-27 00:00:00,136.0,1400000.00,0.07%
2022-06-24 00:00:00,135.9,1980000.00,-0.80%
2022-06-23 00:00:00,137.0,2110000.00,1.59%
2022-06-22 00:00:00,134.86,1900000.00,0.42%
2022-06-21 00:00:00,134.3,4050000.00,-0.06%
2022-06-20 00:00:00,134.38,2520000.00,3.27%
2022-06-17 00:00:00,130.12,1270000.00,-0.67%
2022-06-16 00:00:00,131.0,2760000.00,1.72%
2022-06-15 00:00:00,128.78,1810000.00,-0.82%
2022-06-14 00:00:00,129.84,1550000.00,-0.66%
2022-06-10 00:00:00,130.7,1750000.00,0.71%
2022-06-09 00:00:00,129.78,2640000.00,-3.06%
2022-06-08 00:00:00,133.88,2220000.00,1.44%
2022-06-07 00:00:00,131.98,4690000.00,1.92%
2022-06-06 00:00:00,129.5,1820000.00,-0.40%
2022-06-03 00:00:00,130.02,7320000.00,-4.58%
2022-06-02 00:00:00,136.26,2520000.00,-4.18%
2022-06-01 00:00:00,142.2,2680000.00,-1.46%
2022-05-31 00:00:00,144.3,1230000.00,-0.84%
2022-05-30 00:00:00,145.52,2660000.00,-2.90%
2022-05-27 00:00:00,149.86,1220000.00,-0.61%
2022-05-26 00:00:00,150.78,1290000.00,0.19%
2022-05-25 00:00:00,150.5,934810.00,2.38%
2022-05-24 00:00:00,147.0,1610000.00,-2.88%
2022-05-23 00:00:00,151.36,1230000.00,-2.94%
2022-05-20 00:00:00,155.94,1540000.00,-3.51%
2022-05-19 00:00:00,161.62,936860.00,0.82%
2022-05-18 00:00:00,160.3,2560000.00,0.82%
2022-05-17 00:00:00,159.0,1200000.00,-0.63%
2022-05-16 00:00:00,160.0,923880.00,3.16%
2022-05-13 00:00:00,155.1,602340.00,-0.58%
2022-05-12 00:00:00,156.0,927770.00,-2.12%
2022-05-11 00:00:00,159.38,1080000.00,-1.62%
2022-05-06 00:00:00,162.0,853330.00,2.57%
2022-05-05 00:00:00,157.94,700780.00,1.90%
2022-05-04 00:00:00,155.0,796490.00,-2.27%
2022-04-29 00:00:00,158.6,1780000.00,0.86%
2022-04-28 00:00:00,157.24,1920000.00,-0.58%
2022-04-27 00:00:00,158.16,1190000.00,0.11%
2022-04-26 00:00:00,157.98,1310000.00,3.40%
2022-04-25 00:00:00,152.78,1180000.00,-1.98%
2022-04-22 00:00:00,155.86,1830000.00,0.55%
2022-04-21 00:00:00,155.0,1590000.00,-0.96%
2022-04-20 00:00:00,156.5,2640000.00,4.92%
2022-04-19 00:00:00,149.16,1760000.00,0.78%
2022-04-18 00:00:00,148.0,1240000.00,-4.65%
2022-04-15 00:00:00,155.22,2260000.00,3.34%
2022-04-14 00:00:00,150.2,1460000.00,-3.10%
2022-04-13 00:00:00,155.0,1210000.00,-0.28%
2022-04-12 00:00:00,155.44,1690000.00,-1.12%
2022-04-11 00:00:00,157.2,1980000.00,-2.45%
2022-04-08 00:00:00,161.14,1290000.00,0.39%
2022-04-07 00:00:00,160.52,1730000.00,0.01%
2022-04-06 00:00:00,160.5,2410000.00,-1.23%
2022-04-05 00:00:00,162.5,3850000.00,-5.47%
2022-04-04 00:00:00,171.9,3970000.00,-0.75%
2022-04-01 00:00:00,173.2,7910000.00,0.76%
2022-03-31 00:00:00,171.9,6570000.00,2.93%
2022-03-30 00:00:00,167.0,2620000.00,5.68%
2022-03-29 00:00:00,158.02,4220000.00,-3.35%
2022-03-28 00:00:00,163.5,2150000.00,-5.49%
2022-03-25 00:00:00,173.0,2460000.00,-5.46%
2022-03-24 00:00:00,183.0,11800000.00,3.10%
2022-02-25 00:00:00,177.5,22100000.00,-1.76%
2022-02-24 00:00:00,180.68,30190000.00,-17.89%
2022-02-22 00:00:00,220.04,30430000.00,9.48%
2022-02-21 00:00:00,200.98,36900000.00,-11.42%
2022-02-18 00:00:00,226.9,15290000.00,-0.27%
2022-02-17 00:00:00,227.52,15810000.00,-3.47%
2022-02-16 00:00:00,235.7,8910000.00,1.14%
2022-02-15 00:00:00,233.04,15820000.00,2.20%
2022-02-14 00:00:00,228.02,15810000.00,2.96%
2022-02-11 00:00:00,221.46,15430000.00,-2.31%
2022-02-10 00:00:00,226.7,18410000.00,-2.49%
2022-02-09 00:00:00,232.5,18170000.00,2.53%
2022-02-08 00:00:00,226.76,16230000.00,2.82%
2022-02-07 00:00:00,220.54,16410000.00,1.74%
2022-02-04 00:00:00,216.76,9530000.00,0.27%
2022-02-03 00:00:00,216.18,13890000.00,-1.64%
2022-02-02 00:00:00,219.78,13070000.00,2.08%
2022-02-01 00:00:00,215.3,7220000.00,0.92%
2022-01-31 00:00:00,213.34,7680000.00,1.24%
2022-01-28 00:00:00,210.72,7380000.00,1.04%
2022-01-27 00:00:00,208.56,11230000.00,3.24%
2022-01-26 00:00:00,202.02,14020000.00,1.86%
2022-01-25 00:00:00,198.34,13270000.00,0.97%
2022-01-24 00:00:00,196.44,20220000.00,-5.05%
2022-01-21 00:00:00,206.88,12270000.00,-1.37%
2022-01-20 00:00:00,209.76,10260000.00,-0.22%
2022-01-19 00:00:00,210.22,19710000.00,2.20%
2022-01-18 00:00:00,205.7,19660000.00,-2.74%
2022-01-17 00:00:00,211.5,9450000.00,-1.17%
2022-01-14 00:00:00,214.0,12600000.00,-2.29%
2022-01-13 00:00:00,219.02,10260000.00,-0.71%
2022-01-12 00:00:00,220.58,8100000.00,1.52%
2022-01-11 00:00:00,217.28,9420000.00,2.34%
2022-01-10 00:00:00,212.32,5670000.00,-0.70%
2022-01-06 00:00:00,213.82,9230000.00,0.09%
2022-01-05 00:00:00,213.62,5960000.00,-2.19%
2022-01-04 00:00:00,218.4,6520000.00,-0.13%
2022-01-03 00:00:00,218.68,4190000.00,0.76%
2021-12-30 00:00:00,217.04,6190000.00,0.94%
2021-12-29 00:00:00,215.02,4070000.00,-0.34%
2021-12-28 00:00:00,215.76,8350000.00,0.54%
2021-12-27 00:00:00,214.6,4540000.00,1.04%
2021-12-24 00:00:00,212.4,3790000.00,0.58%
2021-12-23 00:00:00,211.18,6430000.00,0.16%
2021-12-22 00:00:00,210.84,5800000.00,-0.69%
2021-12-21 00:00:00,212.3,11140000.00,-1.16%
2021-12-20 00:00:00,214.8,14060000.00,1.95%
2021-12-17 00:00:00,210.7,10410000.00,0.57%
2021-12-16 00:00:00,209.5,13920000.00,3.31%
2021-12-15 00:00:00,202.78,8870000.00,1.49%
2021-12-14 00:00:00,199.8,21750000.00,-2.11%
2021-12-13 00:00:00,204.1,11590000.00,-3.82%
2021-12-10 00:00:00,212.2,10760000.00,0.48%
2021-12-09 00:00:00,211.18,13850000.00,1.63%
2021-12-08 00:00:00,207.8,10320000.00,-0.27%
2021-12-07 00:00:00,208.36,16810000.00,0.71%
2021-12-06 00:00:00,206.9,14500000.00,-5.70%
2021-12-03 00:00:00,219.4,22900000.00,0.49%
2021-12-02 00:00:00,218.34,12650000.00,0.98%
2021-12-01 00:00:00,216.22,14870000.00,-0.40%
2021-11-30 00:00:00,217.08,23080000.00,-1.37%
2021-11-29 00:00:00,220.1,11260000.00,1.27%
2021-11-26 00:00:00,217.34,12400000.00,-2.67%
2021-11-25 00:00:00,223.3,5450000.00,0.28%
2021-11-24 00:00:00,222.68,11960000.00,-0.05%
2021-11-23 00:00:00,222.8,15520000.00,1.64%
2021-11-22 00:00:00,219.2,16170000.00,-1.51%
2021-11-19 00:00:00,222.56,7970000.00,-0.94%
2021-11-18 00:00:00,224.68,11190000.00,0.62%
2021-11-17 00:00:00,223.3,6240000.00,0.36%
2021-11-16 00:00:00,222.5,8380000.00,0.55%
2021-11-15 00:00:00,221.28,14570000.00,0.14%
2021-11-12 00:00:00,220.98,14870000.00,-1.66%
2021-11-11 00:00:00,224.7,12080000.00,1.33%
2021-11-10 00:00:00,221.76,11790000.00,-2.35%
2021-11-09 00:00:00,227.1,16420000.00,1.74%
2021-11-08 00:00:00,223.22,12430000.00,0.72%
2021-11-05 00:00:00,221.62,10120000.00,-1.37%
2021-11-03 00:00:00,224.7,8590000.00,-0.13%
2021-11-02 00:00:00,225.0,7970000.00,-1.18%
2021-11-01 00:00:00,227.68,9180000.00,1.82%
2021-10-29 00:00:00,223.6,8510000.00,-0.92%
2021-10-28 00:00:00,225.68,17300000.00,-1.37%
2021-10-27 00:00:00,228.82,11920000.00,-0.99%
2021-10-26 00:00:00,231.1,20650000.00,0.99%
2021-10-25 00:00:00,228.84,12870000.00,1.49%
2021-10-22 00:00:00,225.48,14520000.00,-0.19%
2021-10-21 00:00:00,225.92,27850000.00,2.37%
2021-10-20 00:00:00,220.7,14320000.00,-0.68%
2021-10-19 00:00:00,222.22,18900000.00,1.36%
2021-10-18 00:00:00,219.24,15230000.00,3.63%
2021-10-15 00:00:00,211.56,14030000.00,-1.92%
2021-10-14 00:00:00,215.7,8680000.00,0.53%
2021-10-13 00:00:00,214.56,13590000.00,-2.05%
2021-10-12 00:00:00,219.04,15330000.00,-1.17%
2021-10-11 00:00:00,221.64,14050000.00,-0.12%
2021-10-08 00:00:00,221.9,21950000.00,2.02%
2021-10-07 00:00:00,217.5,19050000.00,3.13%
2021-10-06 00:00:00,210.9,24150000.00,1.53%
2021-10-05 00:00:00,207.72,22610000.00,1.20%
2021-10-04 00:00:00,205.26,21870000.00,-3.41%
2021-10-01 00:00:00,212.5,9600000.00,-1.90%
2021-09-30 00:00:00,216.62,9590000.00,-0.87%
2021-09-29 00:00:00,218.52,8270000.00,0.05%
2021-09-28 00:00:00,218.4,9610000.00,-2.12%
2021-09-27 00:00:00,223.14,8130000.00,-0.61%
2021-09-24 00:00:00,224.5,9980000.00,0.17%
2021-09-23 00:00:00,224.12,20030000.00,1.49%
2021-09-22 00:00:00,220.82,11910000.00,3.19%
2021-09-21 00:00:00,214.0,13260000.00,0.77%
2021-09-20 00:00:00,212.36,18510000.00,-3.95%
2021-09-17 00:00:00,221.1,15010000.00,-2.44%
2021-09-16 00:00:00,226.62,10340000.00,-1.60%
2021-09-15 00:00:00,230.3,14400000.00,0.32%
2021-09-14 00:00:00,229.56,12680000.00,-2.21%
2021-09-13 00:00:00,234.74,8460000.00,1.51%
2021-09-10 00:00:00,231.24,13980000.00,2.13%
2021-09-09 00:00:00,226.42,16120000.00,-4.16%
2021-09-08 00:00:00,236.26,7460000.00,0.03%
2021-09-07 00:00:00,236.2,6470000.00,-0.50%
2021-09-06 00:00:00,237.38,17220000.00,-3.63%
2021-09-03 00:00:00,246.32,17410000.00,0.40%
2021-09-02 00:00:00,245.34,13370000.00,-0.43%
2021-09-01 00:00:00,246.4,14040000.00,-0.48%
2021-08-31 00:00:00,247.6,20550000.00,-1.34%
2021-08-30 00:00:00,250.96,8600000.00,1.70%
2021-08-27 00:00:00,246.76,7680000.00,2.23%
2021-08-26 00:00:00,241.38,14990000.00,-1.36%
2021-08-25 00:00:00,244.7,12020000.00,2.21%
2021-08-24 00:00:00,239.4,8930000.00,-0.23%
2021-08-23 00:00:00,239.96,9540000.00,0.49%
2021-08-20 00:00:00,238.78,8780000.00,-0.72%
2021-08-19 00:00:00,240.5,20270000.00,-2.16%
2021-08-18 00:00:00,245.8,11580000.00,-1.97%
2021-08-17 00:00:00,250.74,8620000.00,-0.19%
2021-08-16 00:00:00,251.22,7420000.00,0.14%
2021-08-13 00:00:00,250.86,7900000.00,-0.53%
2021-08-12 00:00:00,252.2,7540000.00,-0.87%
2021-08-11 00:00:00,254.42,9300000.00,-0.87%
2021-08-10 00:00:00,256.64,7870000.00,1.07%
2021-08-09 00:00:00,253.92,19630000.00,-0.82%
